0.5 -4.93 -12.33 25.96 273.73 81.09
0.5 -4.9 -12.3 31.72 280.61 83.41
0.4 -4.96 -12.24 42.72 265.2 76.98
0.5 -4.84 -12.33 56.63 249.49 74.29
0.4 -5.02 -12.35 45.56 243.73 65.53
0.5 -5.01 -12.37 52.29 243.8 65.68
0.5 -4.99 -12.42 27.16 269.16 66.36
0.5 -4.9 -12.31 30.0 275.22 67.55
0.5 -4.84 -12.33 31.94 255.47 74.58
0.4 -4.94 -12.35 28.58 252.71 82.22
0.5 -4.94 -12.45 42.34 254.43 79.9
0.5 -4.99 -12.44 25.06 268.79 80.79
0.5 -5.01 -12.41 22.74 275.15 80.87
0.5 -5.05 -12.42 20.05 273.65 84.61
0.5 -4.88 -12.33 33.44 271.41 73.99
0.4 -5.01 -12.27 28.88 267.74 71.82
0.58 -4.93 -12.55 51.39 263.03 89.17
0.3 -5.22 -12.46 12.79 295.42 79.67
0.5 -5.05 -12.36 16.01 289.44 68.82
0.4 -5.18 -12.4 18.03 279.94 69.87
0.3 -5.12 -12.45 37.18 269.61 78.92
0.4 -5.25 -12.41 22.44 268.42 82.07
0.3 -5.05 -12.52 35.68 271.56 75.11
0.3 -5.18 -12.52 31.2 280.09 75.56
0.3 -5.17 -12.33 34.11 272.23 74.66
0.3 -5.18 -12.45 32.99 269.24 74.14
0.3 -5.18 -12.36 31.57 266.25 76.98
0.3 -5.24 -12.45 25.14 269.24 75.56
0.3 -5.18 -12.49 34.04 265.8 82.74
0.3 -5.18 -12.53 43.02 265.72 73.39
0.3 -5.25 -12.4 36.96 270.88 75.71
0.3 -5.29 -12.4 31.87 274.7 80.94
4.9 -2.81 -14.56 550.75 709.27 9.87
6.8 -0.99 -13.29 801.21 1619.17 309.71
2.4 -3.66 -9.81 546.71 2300.83 965.79
-2.3 -1.67 -10.83 1603.91 1936.21 450.28
-5.1 1.04 -10.62 1113.61 1094.68 314.27
-4.2 0.37 -9.71 460.15 202.88 125.16
-4.3 2.05 -8.73 817.36 81.99 -14.29
-2.6 3.75 -8.39 159.27 306.57 14.51
-1.8 3.65 -8.31 -25.81 312.93 42.79
-1.0 3.02 -10.31 -343.22 244.25 95.83
-1.1 -9.97 0.55 669.54 -375.17 -480.13
-1.6 3.58 -7.41 -93.59 220.99 435.76
-2.6 1.1 -7.98 -482.29 285.47 69.95
-3.2 2.57 -7.87 422.52 319.73 -96.73
-3.1 4.29 -8.35 36.21 269.76 29.7
-3.2 2.96 -8.11 -31.27 280.98 104.43
-3.1 2.96 -8.1 -32.84 289.59 40.17
-3.3 2.92 -8.02 57.98 273.2 51.92
-3.2 3.05 -8.0 27.23 265.05 61.49
-3.3 3.03 -8.11 34.79 267.44 75.86
-3.2 2.85 -8.07 19.97 271.93 75.71
-3.3 2.92 -7.93 44.59 263.7 69.42
-3.3 3.05 -8.0 32.02 265.27 72.64
-3.3 2.84 -8.04 25.06 267.97 75.26
-3.3 2.88 -8.0 26.11 268.34 79.75
-3.3 2.78 -7.88 40.77 261.61 69.72
-3.3 2.88 -7.97 33.96 265.42 67.33
-3.3 2.85 -8.03 45.33 261.53 70.62
-3.3 2.84 -8.05 37.25 263.55 70.4
-3.3 2.89 -7.91 45.26 264.45 69.57
-3.3 2.95 -8.04 37.11 262.43 73.99
-3.4 2.87 -8.01 39.57 261.08 73.16
-3.3 2.85 -7.96 24.76 265.42 74.66
-3.3 2.87 -7.93 39.05 263.48 76.31
-3.3 2.94 -7.95 38.0 266.92 76.45
-3.3 2.75 -8.05 13.17 270.14 82.81
-3.2 2.8 -8.02 55.13 262.58 66.88
-3.3 2.79 -7.92 47.2 263.03 61.19
-3.3 2.85 -8.0 36.21 266.99 72.86
-3.4 2.86 -7.96 40.62 263.63 74.06
-3.3 2.77 -7.98 31.94 269.76 70.25
-3.3 2.84 -8.0 41.52 265.95 71.22
-3.3 2.84 -7.94 37.18 265.05 75.93
-3.3 2.86 -7.98 41.22 264.9 72.27
-3.3 2.84 -7.99 36.13 263.63 71.52
-3.3 2.88 -8.1 45.33 261.76 71.59
-3.4 2.76 -7.9 36.51 265.65 71.59
-3.3 2.86 -7.98 35.09 264.67 73.54
-3.3 2.87 -8.02 32.02 262.88 76.45
-3.3 2.82 -7.91 24.84 262.13 88.8
-3.4 2.69 -7.92 29.47 263.03 80.49
-3.4 2.78 -8.03 38.75 259.21 72.79
-3.3 2.76 -7.93 47.58 263.1 61.72
-3.4 2.84 -7.98 46.16 262.58 66.51
-3.3 2.75 -7.99 34.94 260.04 76.08
-3.4 2.8 -7.93 31.27 263.55 78.33
-3.4 2.73 -7.93 43.16 261.61 69.42
-3.3 2.87 -8.03 35.01 262.73 70.99
-3.3 2.77 -8.04 33.66 266.32 79.0
-3.4 2.78 -8.0 35.91 263.1 76.83
-3.3 2.8 -8.0 41.0 264.45 70.25
-3.2 2.74 -7.84 42.87 261.16 73.46
-3.3 2.73 -7.99 38.0 265.57 72.86
-3.4 2.79 -8.03 44.06 262.8 77.58
-3.3 2.72 -8.02 37.63 265.27 71.07
-3.4 2.74 -7.99 35.91 264.75 69.72
-3.3 2.78 -8.01 41.59 263.78 74.21
-3.3 2.75 -7.97 36.13 262.28 77.43
-3.3 2.72 -8.01 31.57 264.75 74.58
-3.3 2.76 -7.94 46.91 262.73 70.55
-3.4 2.74 -7.94 31.87 265.57 77.8
-3.3 2.77 -7.98 27.68 264.53 81.54
-3.4 2.69 -8.0 41.89 264.45 73.39
-3.3 2.77 -7.96 38.23 264.3 73.01
-3.3 2.73 -7.94 39.05 266.69 72.56
-3.4 2.7 -7.93 29.18 265.72 71.82
-3.3 2.82 -7.97 42.72 264.82 73.76
-3.4 2.67 -8.11 39.8 261.46 84.61
-3.4 2.68 -8.0 27.9 245.67 89.7
-3.3 2.67 -7.99 45.86 227.79 96.2
-3.1 2.49 -8.02 13.09 243.35 92.39
-3.2 2.58 -7.93 82.89 254.58 56.18
-3.1 2.61 -7.99 105.33 255.47 17.21
-3.2 3.11 -8.13 136.98 259.29 12.12
-3.2 3.24 -8.14 -45.33 275.15 121.19
-3.3 2.63 -7.97 -85.43 291.91 153.51
-3.2 2.23 -7.93 -8.9 284.27 86.85
-3.3 2.56 -7.95 80.49 268.94 43.61
-3.4 2.79 -8.03 49.22 269.76 65.38
-3.3 2.71 -7.96 -3.07 270.06 102.79
-3.4 2.46 -7.94 -21.47 275.3 104.21
-3.3 2.17 -7.77 34.26 268.19 69.65
-3.5 2.32 -7.71 257.42 193.46 -16.31
