3.3 -717.27 849.23 -1728.09
1.0 -6.01 -18.46 1348.21 1005.51 494.19
0.1 -3.51 -17.64 650.99 1185.95 121.27
0.3 -3.69 -16.95 15.04 566.53 -469.35
-0.1 -7.15 -16.65 -652.71 -273.8 -1292.78
-0.2 -11.29 -18.43 -1068.13 75.41 -1845.54
-1.4 -6.77 -15.86 -1246.92 1107.62 -666.7
-0.2 -7.73 -16.4 266.99 952.55 -405.84
-0.2 -4.58 -16.38 -169.59 774.65 -58.43
0.0 -4.92 -15.26 -61.12 278.07 44.21
-0.0 -5.31 -15.95 195.33 -48.4 351.45
0.3 -5.47 -16.63 289.14 -160.09 625.78
1.9 -11.12 -17.48 376.66 -15.41 619.27
0.1 -4.18 -17.65 402.02 535.11 353.25
2.0 -9.79 -16.82 807.71 707.77 672.53
0.8 -5.11 -16.42 200.26 85.43 61.19
1.3 -4.94 -19.42 222.71 385.57 -364.69
0.5 -6.67 -17.08 -218.89 1050.92 -1031.39
0.2 -9.62 -19.18 438.08 1294.72 -1370.95
-2.7 -5.74 19.4 11.37 2387.83 -1501.64
-1.3 -6.57 -15.18 -361.18 1737.82 -511.25
-0.2 -5.48 -16.8 153.88 498.23 -561.14
0.4 -5.07 -16.67 -541.84 422.22 -409.95
0.5 -5.67 -16.01 -677.25 755.57 -331.03
0.3 -5.61 -15.9 -280.76 1078.07 -177.3
0.1 -5.19 -14.89 -462.99 802.25 -67.55
0.1 -6.29 -14.34 -445.79 187.1 13.62
0.4 -6.05 -15.74 179.84 88.65 452.67
0.8 -7.05 -16.36 562.27 170.64 500.32
0.4 -7.2 -16.96 413.62 36.28 369.03
0.3 -7.24 -18.58 768.74 485.21 244.78
-0.1 -5.24 -17.65 242.91 590.09 153.81
0.2 -5.86 -17.1 78.4 0.6 -11.82
0.5 -6.43 -18.92 -37.63 -35.53 -385.72
-0.0 -6.77 -17.63 -456.19 372.4 -591.67
-0.3 -7.15 -16.92 -473.32 127.1 -623.38
0.1 -8.5 -18.51 -344.2 518.73 -539.45
-0.6 -4.82 -16.63 -434.57 1201.81 -261.23
-0.8 -5.26 -15.17 -203.71 280.09 -334.1
-1.2 -6.21 -14.42 -278.66 -477.51 176.25
0.5 -7.18 -16.12 648.89 -800.91 571.77
0.6 -6.7 -18.05 741.58 -364.47 277.69
0.1 -5.9 -17.07 368.88 -371.13 413.84
0.5 -5.56 -18.3 505.19 -369.93 400.68
0.2 -5.04 -18.1 -308.89 -390.5 100.92
0.7 -8.51 -16.43 -777.57 -594.73 -319.96
-2.3 -4.19 -15.51 -671.34 -887.39 -292.5
0.3 -7.78 -17.64 869.13 -488.95 901.9
0.6 -7.48 -18.2 300.36 -59.32 430.83
0.4 -6.15 -17.43 308.36 329.31 440.18
0.9 -5.93 -17.81 417.51 278.81 374.49
1.5 -5.54 -18.52 202.96 563.84 -199.82
1.0 -7.23 -18.13 -167.35 780.41 -1111.44
-0.2 -10.46 -17.01 -591.96 644.03 -1632.26
-2.2 -6.5 19.52 -74.51 1611.02 -1273.55
-1.5 -5.98 -17.16 110.49 2053.44 -378.46
-1.0 -5.09 -18.73 336.79 1650.81 -193.31
-1.0 -4.34 -15.98 -649.27 955.24 17.13
0.1 -5.55 -14.85 -824.7 -335.37 145.2
4.3 -13.71 -11.75 -153.06 1974.36 -736.87
-2.3 -3.83 -14.99 463.67 -968.18 -38.75
0.0 -6.66 -19.45 208.72 -487.16 272.16
0.1 -5.44 -18.96 300.43 1278.49 575.88
0.2 -9.0 -14.08 -270.21 416.46 375.77
-0.1 -6.64 -14.85 369.56 -1340.8 554.86
2.5 -6.75 19.2 840.48 -505.71 356.32
2.1 -5.46 18.61 358.71 1457.43 -473.39
-0.2 -7.51 -18.86 -296.92 -2429.8 -1315.89
-2.4 -7.95 -15.36 -73.39 1663.83 -1669.37
-1.7 -8.21 -18.22 257.27 475.64 -1014.04
-1.1 -4.83 -18.05 -144.08 1095.28 -188.52
-0.5 -5.32 -17.28 83.34 902.27 -36.28
-0.5 -5.09 -18.01 -77.65 1061.24 305.22
12.5 -3.92 -7.0 106.98 1536.66 852.6
-3.5 -2.71 -15.25 207.22 1116.9 -955.46
-0.0 -6.82 -17.99 16.83 -119.32 -600.87
-0.4 -5.5 -17.67 -475.04 160.09 -121.04
-0.2 -5.55 -16.14 -584.93 171.76 72.04
0.0 -7.88 -14.87 -537.13 -383.4 159.19
1.8 -6.21 -12.43 209.76 -980.9 928.53
2.5 -5.86 16.84 410.33 -1326.59 -501.22
0.5 -6.93 -18.23 345.17 1468.5 94.56
-0.5 -7.63 -16.13 846.69 1309.38 339.11
-0.3 -5.27 -17.35 567.35 381.23 529.35
0.8 -5.81 -17.91 263.33 134.21 450.8
1.2 -5.15 -18.54 -28.58 242.61 -102.79
0.7 -6.72 -17.43 -589.27 287.72 -787.44
0.1 -8.75 -16.15 -908.56 -20.42 -1043.96
-1.0 -8.55 -16.91 -273.88 2150.76 -981.2
-0.8 -5.5 -15.44 75.33 1103.96 -329.09
-1.1 -4.93 -16.46 159.72 15.56 -339.71
-1.0 -5.46 -17.23 207.6 284.5 359.76
0.2 -6.08 -17.64 252.56 498.0 930.85
2.7 -8.13 19.18 735.6 -2368.53 -369.63
2.7 -3.68 14.32 -477.81 452.89 457.23
-0.5 -6.13 -16.24 -881.78 -2421.05 -240.74
-0.9 -9.73 -14.11 -249.71 1310.28 -63.51
0 0 0 0 0 0
-0.4 -7.93 -18.18 -163.91 129.87 281.66
0.3 -7.41 -16.59 66.8 679.04 705.97
0.9 -7.39 -15.72 231.61 47.73 538.63
0.6 -5.74 -17.75 59.62 -840.11 195.4
1.6 -6.92 -19.03 662.88 323.4 412.95
1.2 -6.35 -18.75 779.44 1415.84 96.95
0.5 -5.58 -17.26 306.64 1261.51 -418.18
1.0 -7.7 -17.45 403.0 812.73 -869.81
1.2 -11.42 18.93 674.03 1488.93 -1329.51
-2.8 -6.17 17.88 524.11 -2368.61 -1662.48
-3.2 -5.66 -17.72 572.59 -2368.61 -803.67
-0.9 -5.21 -17.18 586.2 1435.29 -533.54
-0.8 -4.9 -18.38 -265.12 516.48 -1038.43
-1.2 -7.42 -17.98 -758.27 619.12 -1305.49
-2.6 -6.78 -16.27 -1159.39 376.07 -1105.38
-2.3 -7.55 -14.35 -946.34 -357.51 -314.27
-0.7 -5.83 -14.14 -381.83 -742.85 509.75
0.9 -8.72 -16.5 1064.83 382.27 491.72
-0.1 -7.9 -17.15 1189.76 876.54 559.5
0.2 -8.74 -16.67 966.83 356.99 721.09
0.9 -7.44 -18.97 1123.56 282.48 542.44
0.6 -4.39 -18.8 399.03 523.07 73.01
1.1 -5.81 -18.55 -19.0 462.77 -471.82
0.2 -8.71 -17.08 -942.3 164.51 -1582.29
-0.8 -7.64 -14.87 -1536.06 -490.67 -1017.78
0.9 -7.04 -17.72 -254.28 253.0 -431.05
0.5 -6.3 -16.07 -714.2 913.49 -330.36
-0.1 -5.84 -14.09 -214.93 476.91 -0.45
0.3 -5.44 -14.41 286.22 -206.47 362.53
2.5 -7.5 -18.44 742.48 -1308.94 170.27
0.9 -5.08 -19.53 347.94 1076.95 141.54
-1.1 -6.54 -16.16 249.56 1085.03 227.87
-0.4 -7.93 -16.13 370.75 -296.39 792.53
0.3 -7.19 -18.63 386.31 -687.35 653.53
0.9 -6.16 -18.76 1.2 -164.51 347.64
0.8 -6.64 -16.81 -404.49 -128.37 150.07
1.6 -6.58 -17.51 -73.99 -98.9 -109.3
1.6 -6.96 -17.6 -316.37 278.36 -772.7
0.2 -7.97 -18.28 -295.27 828.06 -1304.15
-1.9 -5.53 -18.15 -162.11 1717.77 -850.58
-1.4 -6.03 -16.24 -33.66 1297.86 -149.02
-0.7 -4.96 -17.01 -70.62 337.99 74.96
-0.1 -5.63 -16.77 -313.67 3.22 296.02
0.6 -6.39 -16.65 -228.39 -118.5 257.42
4.4 -8.91 -12.82 274.4 146.1 -109.15
-0.0 -6.33 -15.74 -224.05 -758.79 172.51
0.1 -5.01 -17.95 620.62 -581.57 -135.78
1.2 -5.75 -19.04 114.16 -51.92 -270.73
-0.3 -5.62 -17.74 226.37 937.28 -147.67
-0.7 -6.72 -17.26 275.97 746.22 339.78
0.2 -5.66 -15.74 -65.31 63.36 493.82
6.0 -8.17 -14.55 437.71 323.92 -243.43
-0.4 -5.35 -16.21 -137.5 418.63 -525.68
-0.7 -5.46 -16.74 -191.29 -429.63 -376.81
1.3 -6.11 -19.47 -22.07 781.83 -119.1
-1.1 -6.09 -15.48 -357.59 1914.52 -350.93
-1.3 -6.11 -13.58 -115.65 -8.6 -167.95
0.1 -5.95 -16.21 81.77 -348.09 51.84
0.0 -5.74 -15.77 198.99 -761.63 57.98
0.5 -5.83 -17.72 55.88 -919.11 110.57
1.1 -6.12 -17.03 -157.4 -472.35 -17.8
1.0 -5.79 -16.28 -107.87 -457.16 -17.21
1.3 -6.17 -16.69 22.59 -626.75 30.52
1.5 -5.86 -17.6 186.2 -246.2 38.98
1.9 -5.84 -17.72 126.28 16.23 -4.49
1.2 -6.69 -18.08 -76.9 440.18 -161.14
-0.1 -5.22 -16.05 -146.78 552.54 95.68
-1.5 -4.67 -14.01 -124.56 -1075.08 2.99
-1.5 -3.49 -16.4 523.81 -1851.53 702.08
-0.6 -5.62 -14.68 555.38 -922.17 1396.39
-0.9 -1.71 -12.4 477.73 -1093.19 775.77
-7.5 6.99 -16.08 1476.66 -2368.61 -413.1
-10.6 0.89 17.4 -2428.9 -2368.61 1771.18
-4.0 -12.72 -18.0 -2428.83 -2368.53 2427.11
1.4 4.26 19.19 22.44 82.74 -24.24
8.5 12.63 -16.43 -198.62 -66.21 227.87
-1.7 18.66 -2.76 -1624.93 -2062.19 465.84
1.2 0.07 -14.18 -2092.11 -1273.4 -649.79
-3.0 -8.84 6.91 748.39 -2368.61 2427.18
-8.7 -15.34 -0.41 -2428.9 -2368.53 782.95
-1.5 3.85 -12.4 -1621.49 1169.94 -626.45
-1.1 2.92 -7.22 94.18 -1054.44 671.04
3.7 6.48 -11.13 1013.96 50.8 -99.72
-0.3 7.93 -7.57 -177.45 874.22 -310.08
-0.7 4.56 -7.24 -608.05 -512.74 178.42
1.8 3.27 -9.38 -167.12 -363.35 255.77
3.8 4.93 -8.74 138.62 -119.02 1169.19
4.7 5.01 -7.64 -475.34 -922.92 1943.09
7.0 -2.04 -12.6 -1108.52 -884.47 960.18
6.5 -1.49 -9.9 -818.79 327.44 -4.04
10.5 -0.79 -11.68 -663.33 567.28 -446.91
7.8 -8.53 -8.57 -623.38 798.51 -1860.06
5.2 4.48 15.76 -316.67 1076.65 -898.61
1.2 3.48 -7.54 -720.11 210.81 -2325.22
-0.3 1.62 -13.66 -1509.13 363.5 -1223.06
-1.4 -0.2 -5.49 7.93 1148.17 518.5
1.3 1.61 -9.41 111.17 -750.26 500.47
6.5 -0.85 -13.57 40.32 -510.27 742.41
7.1 -4.51 -12.96 -401.5 -43.61 338.06
5.3 -4.07 -11.3 172.51 -254.43 -136.53
1 1 1 1 1 1
1.84
0.8 -9.9 -17.36 1072.69 222.93 838.84
0.6 -6.3 -17.06 708.89 140.57 981.8
1.7 -6.07 -17.47 626.68 -136.0 518.13
2.1 -5.15 -19.16 378.98 427.83 -548.5
1.1 -6.28 -18.51 -411.0 1215.72 -1416.06
0.0 -11.44 -18.48 -441.0 1747.02 -2278.46
-3.9 -14.27 16.25 363.05 -2368.61 2427.18
-8.3 -9.56 15.98 842.5 -2368.61 -1954.91
-5.0 -2.24 -14.63 -106.38 -2368.61 -339.56
-0.7 -5.52 -15.48 -351.45 -329.16 565.48
-0.2 -3.78 -15.47 -1123.63 -1879.06 395.74
4.2 -6.56 -18.9 -662.96 -1154.53 -506.83
1.5 -11.81 15.57 -541.02 -2368.61 -2030.47
-6.2 -7.43 -10.4 -1199.27 -2368.61 -1514.51
-1.8 -6.68 -14.77 683.01 -187.92 2.17
-0.8 -4.58 -17.47 -473.47 -134.96 -351.68
-1.9 -4.45 -13.64 -294.0 -120.82 215.38
-1.7 -7.45 -16.55 841.38 -895.09 676.05
-0.5 -9.08 -17.07 356.99 -827.24 1373.2
0.3 -10.31 -18.17 1027.58 -696.92 1227.17
0.9 -7.24 -19.2 663.03 56.63 1018.53
0.9 -4.89 -18.08 214.03 429.4 802.25
1.2 -4.21 -17.0 -500.62 -197.42 -115.28
1.0 -8.05 -17.13 -1018.08 -739.94 -1094.98
-0.5 -8.12 -18.52 -995.93 182.01 -1285.3
-0.1 -8.35 -16.35 -780.41 1040.97 -403.89
0.5 -11.19 -15.7 -53.41 690.94 -757.97
-1.4 -1.64 -16.54 -203.18 525.76 -242.91
-0.9 -5.18 -15.37 14.81 88.8 -143.93
0.0 -6.98 -14.89 33.51 -726.32 447.13
-0.6 -7.13 -15.59 466.73 -1740.66 278.36
-0.2 -11.32 -18.01 1039.47 -2018.43 -94.18
-0.1 -7.6 17.54 1681.78 173.71 -150.89
-0.6 -6.24 -18.58 659.82 1396.46 417.29
-0.3 -6.27 -17.11 553.14 685.1 688.47
0.2 -5.53 -18.39 60.45 -112.44 556.28
0.4 -4.74 -16.8 -819.16 -547.98 333.05
0.5 -4.72 -14.85 -1163.43 -1410.0 56.93
1.5 -10.34 -15.68 -1271.76 -1734.9 -528.0
1.7 -4.66 -16.03 -876.76 382.57 824.32
4.6 -6.37 -14.98 -208.57 1480.25 446.69
0.4 -3.68 -13.78 865.39 739.49 -133.09
-0.7 -11.67 -15.71 -430.15 -986.88 -1029.07
-0.5 -6.3 19.32 1150.19 641.41 531.15
0.1 -5.16 -15.6 110.87 990.1 1110.92
1.8 -7.53 -16.54 792.23 73.09 440.48
0.7 -3.28 -17.8 671.56 110.72 -209.54
1.4 -7.58 -18.05 -140.42 546.78 -571.09
-1.1 -4.55 -16.43 -1083.91 999.9 -1213.18
0.8 -8.7 -14.37 -913.05 138.85 -716.0
-1.6 -6.85 -18.32 25.81 802.03 -1264.5
-1.1 -5.8 -16.09 -656.53 1301.38 42.27
0.1 -7.8 -17.33 538.03 1315.59 -104.81
-1.3 -3.04 -15.67 -269.39 1023.24 18.7
0.3 -7.35 -14.05 66.58 -252.18 412.27
2.4 -9.57 -14.44 1145.4 -2151.51 41.37
3.1 -4.39 17.27 205.05 226.3 283.0
0.5 -5.91 -17.36 -339.41 2002.49 -316.14
-0.8 -4.89 -14.64 -190.31 1129.69 -178.94
0.8 -6.79 -15.38 -402.32 -413.25 4.04
0.5 -5.54 -15.22 140.19 -472.57 -124.48
0.8 -5.59 -18.12 96.5 -215.45 175.8
1.0 -5.33 -18.22 122.31 694.0 107.43
0.5 -6.08 -17.21 -61.34 942.22 -58.13
-0.2 -6.21 -15.47 -663.26 -70.77 -480.5
-0.7 -6.38 -16.21 -526.28 -753.4 -363.87
-1.3 -7.1 -16.32 -148.95 -146.78 -35.46
-2.7 -6.75 -17.53 647.32 494.64 409.95
-3.4 -6.68 -16.67 451.1 430.83 945.51
-1.8 -7.47 -17.66 577.75 -23.19 1290.46
-0.4 -5.43 -17.76 257.27 -243.35 888.73
0.3 -4.73 -17.2 -36.81 -699.02 238.27
1.1 -5.18 -18.06 -283.9 -816.17 -571.47
0.6 -9.73 -16.97 -1469.03 -495.91 -1552.29
0.8 -8.75 -16.13 -952.4 438.68 -730.89
1.3 -8.14 -16.25 84.38 1003.56 -762.68
0.7 -6.94 -15.94 -46.08 843.77 -902.65
-0.6 -4.1 -16.62 269.76 1074.26 -669.17
-0.4 -3.9 -14.66 180.89 611.86 191.14
0.1 -3.76 -15.75 423.35 -284.72 521.57
0.4 -4.38 -17.97 21.62 -510.57 421.77
0.4 -8.36 -17.27 -399.71 -155.3 452.37
-1.0 -7.82 -16.18 -298.49 -336.42 591.52
-0.7 -10.03 -16.2 312.48 -859.26 1515.71
-0.3 -8.98 -17.64 280.38 -1619.54 1307.81
0.9 -6.61 -18.93 576.18 -1096.55 1088.92
2.1 -4.75 -19.27 300.73 -43.24 309.86
1.6 -5.08 -18.13 -384.59 501.97 -677.55
0.9 -9.89 -17.38 -865.92 650.91 -1688.14
-1.7 -12.27 -18.26 -951.2 1354.49 -2073.71
-2.2 -5.98 -14.78 -592.34 1314.92 -637.9
-0.6 -6.48 -17.42 565.26 733.88 -419.01
-1.4 -4.07 -16.36 -395.74 493.67 -81.02
-0.7 -4.27 -14.92 -225.25 -310.61 460.53
0.6 -4.75 -17.57 190.24 -552.54 754.38
0.1 -6.27 -17.83 -197.65 391.63 261.83
-1.4 -10.63 -15.43 -249.34 98.9 456.11
-0.7 -9.44 -16.9 518.8 -626.08 1395.34
0.5 -8.49 -19.48 262.51 -339.33 1147.2
0 0 0 0 0 0
-785.2 -149.92 -638.65
1.1 -5.77 -13.95 -439.2 -261.01 -121.42
0.1 -5.86 -16.33 -281.21 375.69 -356.91
0.6 -4.98 -14.07 -418.18 325.79 82.96
0.3 -5.2 -14.7 -422.52 -517.53 -286.74
-0.2 -5.24 -15.88 -285.1 -408.23 -147.6
0.1 -8.53 -15.98 177.0 22.67 265.87
-0.9 -2.81 -15.2 492.62 247.24 362.9
1.1 -6.32 17.12 602.66 -959.65 214.93
0.7 -7.75 -16.47 -551.79 259.44 -103.31
-2.5 -6.56 -14.44 72.27 -1165.0 -572.44
-0.0 -6.56 19.3 1118.02 -552.39 560.02
0.4 -5.62 19.3 368.06 965.41 183.36
-0.2 -4.77 -15.57 -455.29 952.02 225.55
-0.0 -5.94 -15.03 -381.68 -546.63 24.84
0.8 -5.92 -16.56 -379.51 -1007.9 113.64
1.4 -6.16 -17.39 -400.23 -250.98 -208.34
0.6 -6.68 -16.32 -357.51 407.64 -348.76
-0.3 -6.01 -16.23 -86.18 424.32 -238.04
-0.2 -6.11 -16.49 53.34 195.63 -40.62
0.0 -5.97 -17.19 158.37 150.96 61.57
0.0 -6.02 -17.34 194.8 400.75 140.12
0.3 -5.82 -16.83 98.15 265.5 117.82
1.4 -5.92 -16.63 83.49 -20.65 -26.78
0.2 -5.93 -17.16 -54.98 628.92 -207.45
-0.2 -6.03 -16.29 -97.18 160.24 -260.19
-0.1 -6.0 -17.08 -76.08 -5.61 -189.12
0.0 -6.09 -16.97 -12.57 344.42 -82.74
-0.1 -5.59 -15.56 15.93 -36.66 -29.33
0.3 -6.04 -17.17 98.07 -218.44 70.1
0.4 -5.93 -17.19 88.05 193.53 64.41
0.7 -5.94 -16.51 27.31 -56.48 23.04
0.8 -6.01 -17.28 24.76 42.94 -8.6
0.5 -5.92 -17.1 -30.45 242.46 -59.55
0.1 -5.81 -16.46 -58.2 302.08 -74.73
0.1 -5.89 -16.39 -2.39 28.8 -28.05
0.3 -5.83 -16.91 6.96 -9.5 -9.35
0.5 -6.08 -16.91 -37.11 104.43 -64.93
0.3 -5.64 -16.62 -21.4 74.51 -46.23
0.4 -5.86 -16.42 -9.8 20.42 -45.33
-0.3 -5.68 -15.99 -107.35 -26.71 -7.11
0.4 -5.3 -15.97 51.54 -231.68 45.93
-0.4 -3.19 -16.63 -37.33 -91.42 148.2
-0.7 -3.0 -14.54 84.61 -210.96 298.94
-4.2 -1.61 -15.72 -266.17 -1470.22 931.45
-6.9 -5.15 -10.32 -877.59 -1687.4 2427.11
12.1 -15.34 -2.94 797.02 -2368.53 1578.7
7.1 -11.78 -15.18 -2428.9 -2368.53 -2448.8
-18.1 -15.34 -0.41 1398.41 -2368.61 2427.18
12.1 2.2 -0.41 -2428.9 2148.29 -411.53
-5.8 -3.04 -0.41 -2428.83 1343.27 -587.25
-18.1 -0.4 -16.38 2236.12 -2368.61 -1784.05
-8.7 7.87 -14.11 -1500.9 -2368.53 -272.68
1.7 4.8 6.04 2117.85 569.75 -834.95
-8.4 6.56 -16.29 -1654.7 1838.21 -980.67
-4.9 2.65 18.8 -602.06 -756.55 -733.8
-16.5 0.46 -11.89 -1387.11 -223.08 523.29
-11.8 7.39 -15.52 -1456.98 -1741.86 -88.65
-6.7 6.41 -17.51 -700.66 1415.17 363.87
-5.9 4.37 -9.02 -387.66 -1484.74 -143.26
-5.9 5.55 -12.44 -1440.9 -2368.53 -49.6
-4.2 2.74 -2.38 480.95 -85.88 54.46
-3.6 4.46 -11.85 91.87 758.27 88.2
-4.9 5.86 -12.25 240.36 -191.21 -73.84
-3.7 5.23 -9.77 29.25 -445.94 -244.78
-2.9 5.44 -10.22 251.51 138.25 -113.34
-4.1 5.22 -9.87 69.8 -113.19 -156.95
-2.7 4.51 -10.16 19.53 -56.56 6.51
-1.6 5.94 -9.86 366.86 -451.55 177.9
-0.7 6.68 -10.11 276.42 253.83 -150.22
-3.5 7.39 -9.78 213.36 187.17 -91.79
-2.4 6.72 -9.92 130.24 -230.04 -435.09
-1.6 7.14 -9.75 154.93 -112.59 -461.87
-2.9 5.2 -10.14 79.75 -20.27 -1048.53
-1.7 2.51 -13.44 -155.83 -460.82 -891.65
-3.0 6.42 -10.32 -100.02 0.9 -1446.21
-2.6 3.61 -8.06 -414.67 89.17 -36.58
-1.2 6.09 -9.09 -692.96 -121.64 579.4
0.9 2.41 -7.95 -749.59 -206.4 247.77
-0.4 1.75 -10.43 -490.6 386.61 -95.53
0.7 0.31 -9.28 256.82 -178.72 -33.66
1.3 0.44 -10.07 752.21 -928.31 -240.51
1.2 2.2 -11.41 699.02 -178.57 -582.09
-1.0 2.64 -13.87 -288.46 297.22 -1089.22
-10.7 9.21 -4.27 785.72 -639.69 257.42
4.5 4.08 -12.41 725.27 285.1 -13.99
-4.3 8.6 -5.94 1070.82 -120.37 368.51
-2.8 8.91 -8.05 65.68 85.51 -54.76
-0.2 7.4 -9.54 -96.28 98.15 -134.58
-0.6 7.55 -10.05 -40.55 -19.9 -77.88
-0.4 8.72 -10.28 -287.42 -184.93 -219.79
-1.0 7.31 -5.51 -1329.66 -559.2 -86.03
-3.1 1.99 -8.75 -2371.97 1220.74 -1750.53
-1.2 0.8 -8.31 -1464.46 348.24 -1673.41
